[local] 5 -7 74.7396 (best c=32.0, g=0.0078125, rate=74.7396)
[local] -1 -7 60.0911 (best c=32.0, g=0.0078125, rate=74.7396)
[local] 5 -1 83.9193 (best c=32.0, g=0.5, rate=83.9193)
[local] -1 -1 73.8281 (best c=32.0, g=0.5, rate=83.9193)
[local] 11 -7 85.4167 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -1 83.6589 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 -13 56.4453 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 -13 42.1875 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -13 69.4661 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -7 49.7396 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -1 52.474 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -13 42.1224 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 1 81.4453 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 1 75.7812 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 1 81.5755 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 1 57.2917 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -7 84.2448 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -1 84.4401 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -13 65.8854 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 1 81.5755 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 -11 62.6953 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 -11 50.3255 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -11 74.9349 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -3 -11 41.7969 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 9 -11 71.875 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -7 71.0938 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -1 82.6823 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -13 52.2135 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 1 80.9896 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 3 -11 58.5286 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 5 -5 80.8594 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] -1 -5 64.6484 (best c=2048.0, g=0.0078125, rate=85.4167)
[local] 11 -5 86.5885 (best c=2048.0, g=0.03125, rate=86.5885)
[local] -3 -5 56.9661 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 9 -5 85.8724 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 3 -5 76.1719 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 15 -7 85.7422 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 15 -1 83.6589 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 15 -13 76.888 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 15 1 81.5755 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 15 -11 82.4219 (best c=2048.0, g=0.03125, rate=86.5885)
[local] 15 -5 86.7188 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 5 -15 51.3672 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -1 -15 41.1458 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 11 -15 64.6484 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -3 -15 41.1458 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 9 -15 60.612 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 3 -15 48.1771 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 15 -15 70.5729 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -7 44.6615 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -1 49.0234 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -13 42.1224 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 1 55.1432 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -11 41.7318 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -5 48.2422 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -15 41.1458 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 5 3 80.1432 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -1 3 76.6276 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 11 3 80.1432 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -3 3 65.3646 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 9 3 80.1432 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 3 3 80.013 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 15 3 80.1432 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 3 61.0677 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 7 -7 79.8828 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 7 -1 84.5052 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 7 -13 61.4583 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 7 1 81.5755 (best c=32768.0, g=0.03125, rate=86.7188)
