[local] 5 -7 76.3021 (best c=32.0, g=0.0078125, rate=76.3021)
[local] -1 -7 63.0859 (best c=32.0, g=0.0078125, rate=76.3021)
[local] 5 -1 83.0078 (best c=32.0, g=0.5, rate=83.0078)
[local] -1 -1 74.349 (best c=32.0, g=0.5, rate=83.0078)
[local] 11 -7 86.1979 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 -1 83.5286 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 5 -13 63.2161 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -1 -13 44.0104 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 -13 71.224 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -7 56.9661 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -1 52.7344 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -13 44.0104 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 5 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -1 1 75.2604 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 1 55.5339 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -7 84.2448 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -1 83.5286 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -13 67.5781 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 5 -11 67.0573 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -1 -11 56.6406 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 -11 76.888 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -11 43.6849 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -11 74.0234 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 -7 73.3073 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 -1 81.3151 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 -13 59.5052 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 1 80.9245 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 -11 63.6068 (best c=2048.0, g=0.0078125, rate=86.1979)
