[local] 5 -7 77.2786 (best c=32.0, g=0.0078125, rate=77.2786)
[local] -1 -7 64.388 (best c=32.0, g=0.0078125, rate=77.2786)
[local] 5 -1 82.4219 (best c=32.0, g=0.5, rate=82.4219)
[local] -1 -1 73.2422 (best c=32.0, g=0.5, rate=82.4219)
[local] 11 -7 85.7422 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 11 -1 82.6823 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 5 -13 65.0391 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -1 -13 46.0938 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 11 -13 72.3307 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -3 -7 61.1328 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -3 -1 48.6328 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -3 -13 46.0286 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 5 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -1 1 75.8464 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 11 1 81.1849 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -3 1 59.2448 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 9 -7 85.2865 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 9 -1 82.6823 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 9 -13 68.4245 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 9 1 81.1849 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 5 -11 66.6667 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -1 -11 57.0312 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 11 -11 77.5391 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -3 -11 46.4844 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 9 -11 74.0234 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 3 -7 72.7214 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 3 -1 81.5104 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 3 -13 64.8438 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 3 1 80.9896 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 3 -11 65.1042 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 5 -5 81.9661 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] -1 -5 68.6849 (best c=2048.0, g=0.0078125, rate=85.7422)
[local] 11 -5 86.1328 (best c=2048.0, g=0.03125, rate=86.1328)
[local] -3 -5 54.7526 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 9 -5 86.0677 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 3 -5 77.2135 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -7 86.1328 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -1 82.6823 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -13 81.3151 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 1 81.1849 (best c=2048.0, g=0.03125, rate=86.1328)
[local] 15 -11 81.8359 (best c=2048.0, g=0.03125, rate=86.1328)
