[local] 5 -7 74.9349 (best c=32.0, g=0.0078125, rate=74.9349)
[local] -1 -7 58.3333 (best c=32.0, g=0.0078125, rate=74.9349)
[local] 5 -1 82.487 (best c=32.0, g=0.5, rate=82.487)
[local] -1 -1 72.2656 (best c=32.0, g=0.5, rate=82.487)
[local] 11 -7 84.3099 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 11 -1 82.9427 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 5 -13 56.7708 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -1 -13 42.2526 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 11 -13 68.6198 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -3 -7 53.125 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -3 -1 45.3776 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -3 -13 41.7318 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 5 1 81.4453 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -1 1 75.0651 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 11 1 81.4453 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -3 1 51.3021 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 9 -7 81.5755 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 9 -1 83.138 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 9 -13 63.6719 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 9 1 81.4453 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 5 -11 61.5885 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -1 -11 48.3724 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 11 -11 73.9583 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -3 -11 41.5365 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 9 -11 72.0052 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 3 -7 70.4427 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 3 -1 80.2734 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 3 -13 53.9714 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 3 1 81.1198 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 3 -11 57.7474 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 5 -5 78.2552 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] -1 -5 64.3229 (best c=2048.0, g=0.0078125, rate=84.3099)
[local] 11 -5 85.5469 (best c=2048.0, g=0.03125, rate=85.5469)
[local] -3 -5 57.2266 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 9 -5 84.8958 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 3 -5 74.8047 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -7 84.7656 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -1 82.9427 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -13 75.5208 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 1 81.4453 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -11 80.9896 (best c=2048.0, g=0.03125, rate=85.5469)
[local] 15 -5 85.6771 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 5 -15 54.1016 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -1 -15 40.1693 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 11 -15 62.7604 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -3 -15 40.1693 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 9 -15 60.4167 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 3 -15 48.1771 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 15 -15 70.7031 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -7 45.8333 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -1 40.4948 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -13 41.7318 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 1 44.9219 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -11 41.3411 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -5 38.4115 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -15 40.1693 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 5 3 80.0781 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -1 3 76.888 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 11 3 80.0781 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -3 3 67.0573 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 9 3 80.0781 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 3 3 80.0781 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 15 3 80.0781 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 3 62.8255 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -7 77.6693 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -1 83.0078 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -13 61.1328 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 1 81.3802 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -11 67.7083 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -5 82.6823 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -15 56.25 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 3 80.0781 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 5 -9 69.9219 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -1 -9 54.1667 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 11 -9 80.2734 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -3 -9 47.7214 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 9 -9 76.6927 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 3 -9 63.0208 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 15 -9 82.6172 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -9 44.401 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -9 74.4792 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -7 63.4766 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -1 76.8229 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -13 48.6979 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 1 78.776 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -11 54.8177 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -5 70.9635 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -15 40.5599 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 3 79.8828 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -9 58.3333 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 5 -3 82.6823 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -1 -3 70.7031 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 11 -3 84.8307 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -3 -3 48.3724 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 9 -3 84.9609 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 3 -3 78.3854 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 15 -3 84.7656 (best c=32768.0, g=0.03125, rate=85.6771)
[local] -5 -3 43.8151 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 7 -3 84.3099 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 1 -3 74.8698 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 13 -7 84.8307 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 13 -1 82.9427 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 13 -13 72.6562 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 13 1 81.4453 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 13 -11 78.3854 (best c=32768.0, g=0.03125, rate=85.6771)
[local] 13 -5 85.6771 (best c=8192.0, g=0.03125, rate=85.6771)
[local] 13 -15 65.3646 (best c=8192.0, g=0.03125, rate=85.6771)
[local] 13 3 80.0781 (best c=8192.0, g=0.03125, rate=85.6771)
[local] 13 -9 83.0729 (best c=8192.0, g=0.03125, rate=85.6771)
[local] 13 -3 84.7656 (best c=8192.0, g=0.03125, rate=85.6771)
8192.0 0.03125 85.6771
