[local] 5 -7 69.5964 (best c=32.0, g=0.0078125, rate=69.5964)
[local] -1 -7 51.6276 (best c=32.0, g=0.0078125, rate=69.5964)
[local] 5 -1 82.6172 (best c=32.0, g=0.5, rate=82.6172)
[local] -1 -1 70.4427 (best c=32.0, g=0.5, rate=82.6172)
[local] 11 -7 79.1667 (best c=32.0, g=0.5, rate=82.6172)
[local] 11 -1 84.7005 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 -13 45.5729 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 -13 34.4401 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 -13 57.5521 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -7 42.7083 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -1 51.7578 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 -13 34.2448 (best c=2048.0, g=0.5, rate=84.7005)
[local] 5 1 82.8776 (best c=2048.0, g=0.5, rate=84.7005)
[local] -1 1 72.2005 (best c=2048.0, g=0.5, rate=84.7005)
[local] 11 1 83.3984 (best c=2048.0, g=0.5, rate=84.7005)
[local] -3 1 48.0469 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -7 75.0 (best c=2048.0, g=0.5, rate=84.7005)
[local] 9 -1 84.8307 (best c=512.0, g=0.5, rate=84.8307)
[local] 9 -13 52.2786 (best c=512.0, g=0.5, rate=84.8307)
[local] 9 1 83.4635 (best c=512.0, g=0.5, rate=84.8307)
[local] 5 -11 52.0833 (best c=512.0, g=0.5, rate=84.8307)
[local] -1 -11 38.0859 (best c=512.0, g=0.5, rate=84.8307)
[local] 11 -11 66.7318 (best c=512.0, g=0.5, rate=84.8307)
[local] -3 -11 34.8307 (best c=512.0, g=0.5, rate=84.8307)
[local] 9 -11 62.3047 (best c=512.0, g=0.5, rate=84.8307)
[local] 3 -7 63.151 (best c=512.0, g=0.5, rate=84.8307)
[local] 3 -1 78.776 (best c=512.0, g=0.5, rate=84.8307)
[local] 3 -13 41.6667 (best c=512.0, g=0.5, rate=84.8307)
[local] 3 1 81.3151 (best c=512.0, g=0.5, rate=84.8307)
[local] 3 -11 47.2656 (best c=512.0, g=0.5, rate=84.8307)
[local] 5 -5 74.8698 (best c=512.0, g=0.5, rate=84.8307)
[local] -1 -5 57.487 (best c=512.0, g=0.5, rate=84.8307)
[local] 11 -5 85.612 (best c=2048.0, g=0.03125, rate=85.612)
[local] -3 -5 48.8932 (best c=2048.0, g=0.03125, rate=85.612)
[local] 9 -5 82.0964 (best c=2048.0, g=0.03125, rate=85.612)
[local] 3 -5 72.0052 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -7 83.6589 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -1 84.7005 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -13 67.9688 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 1 83.3333 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -11 74.0885 (best c=2048.0, g=0.03125, rate=85.612)
[local] 15 -5 85.8724 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 5 -15 40.5599 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -1 -15 33.9844 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 11 -15 50.7812 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -3 -15 33.9844 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 9 -15 49.1536 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 3 -15 36.9141 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 15 -15 58.138 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 -7 37.5 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 -1 44.5964 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 -13 34.2448 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 1 44.3359 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 -11 34.8307 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 -5 42.3177 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 -15 33.9844 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 5 3 81.7057 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -1 3 74.2839 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 11 3 81.5755 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -3 3 54.6875 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 9 3 81.5755 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 3 3 81.5755 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 15 3 81.5755 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 3 52.474 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 -7 73.1771 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 -1 84.5052 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 -13 50.2604 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 1 83.3333 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 -11 56.6406 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 -5 77.9297 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 -15 44.7266 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 3 81.5755 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 5 -9 60.4167 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -1 -9 43.4245 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 11 -9 73.6328 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -3 -9 39.5182 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 9 -9 70.1823 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 3 -9 53.0599 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 15 -9 78.9714 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -5 -9 36.263 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 7 -9 66.0807 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 -7 55.2734 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 -1 74.6094 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 -13 37.0443 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 1 77.1484 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 -11 41.7318 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 -5 66.0156 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 -15 34.0495 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 3 79.4922 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 1 -9 50.9115 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 5 -3 79.2318 (best c=32768.0, g=0.03125, rate=85.8724)
[local] -1 -3 67.5781 (best c=32768.0, g=0.03125, rate=85.8724)
[local] 11 -3 86.849 (best c=2048.0, g=0.125, rate=86.849)
[local] -3 -3 50.7812 (best c=2048.0, g=0.125, rate=86.849)
[local] 9 -3 86.3281 (best c=2048.0, g=0.125, rate=86.849)
[local] 3 -3 76.237 (best c=2048.0, g=0.125, rate=86.849)
[local] 15 -3 86.9792 (best c=32768.0, g=0.125, rate=86.9792)
[local] -5 -3 43.6198 (best c=32768.0, g=0.125, rate=86.9792)
[local] 7 -3 84.5703 (best c=32768.0, g=0.125, rate=86.9792)
[local] 1 -3 73.112 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -7 81.5755 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -1 84.7005 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -13 63.0208 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 1 83.3333 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -11 69.5312 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -5 86.1979 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -15 53.9714 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 3 81.5755 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -9 76.6276 (best c=32768.0, g=0.125, rate=86.9792)
[local] 13 -3 87.0443 (best c=8192.0, g=0.125, rate=87.0443)
8192.0 0.125 87.0443
