[local] 5 -7 75.0651 (best c=32.0, g=0.0078125, rate=75.0651)
[local] -1 -7 62.9557 (best c=32.0, g=0.0078125, rate=75.0651)
[local] 5 -1 81.901 (best c=32.0, g=0.5, rate=81.901)
[local] -1 -1 69.8568 (best c=32.0, g=0.5, rate=81.901)
[local] 11 -7 85.5469 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -1 81.9661 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 -13 63.0859 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 -13 48.5677 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -13 69.8568 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -7 56.7057 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -1 55.6641 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -13 48.2422 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 1 74.4141 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 1 63.0859 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -7 84.1146 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -1 81.9661 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -13 66.2109 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 1 81.0547 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 -11 63.737 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 -11 56.5104 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -11 75.1953 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -3 -11 49.8047 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 9 -11 71.1589 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -7 71.2891 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -1 80.4036 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -13 62.5651 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 1 80.9896 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 3 -11 63.0208 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 5 -5 81.3802 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] -1 -5 67.2526 (best c=2048.0, g=0.0078125, rate=85.5469)
[local] 11 -5 86.3281 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -5 57.1615 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -5 86.1979 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 -5 75.0 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -7 85.4167 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -1 81.9661 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -13 79.1016 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 1 81.0547 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -11 81.8359 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -5 86.263 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 5 -15 62.5651 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -1 -15 48.112 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 11 -15 65.2995 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -15 48.112 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -15 62.8255 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 -15 57.5521 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -15 73.2422 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -7 54.2969 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -1 54.2969 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -13 48.2422 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 1 62.1745 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -11 49.8047 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -5 52.9948 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -15 48.112 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 5 3 79.2318 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -1 3 76.3021 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 11 3 79.2318 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 3 61.5234 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 3 79.2318 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 3 79.2318 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 3 79.2318 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 3 59.3099 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 -7 80.8594 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 -1 81.9661 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 -13 62.7604 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 1 81.0547 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 -11 68.1641 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 -5 84.6354 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 -15 62.9557 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 3 79.2318 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 5 -9 70.2474 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -1 -9 61.849 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 11 -9 81.1849 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -9 53.125 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -9 78.0599 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 -9 65.4948 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -9 83.0729 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -5 -9 51.0417 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 7 -9 72.8516 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 -7 67.1224 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 -1 77.6042 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 -13 57.6172 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 1 79.2969 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 -11 62.5 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 -5 71.7448 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 -15 48.3073 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 3 79.362 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 1 -9 62.8906 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 5 -3 83.5286 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -1 -3 70.3776 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 11 -3 85.612 (best c=2048.0, g=0.03125, rate=86.3281)
[local] -3 -3 55.7292 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 9 -3 85.612 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 3 -3 80.1432 (best c=2048.0, g=0.03125, rate=86.3281)
[local] 15 -3 85.612 (best c=2048.0, g=0.03125, rate=86.3281)
