[local] 5 -7 75.1302 (best c=32.0, g=0.0078125, rate=75.1302)
[local] -1 -7 62.6302 (best c=32.0, g=0.0078125, rate=75.1302)
[local] 5 -1 83.3333 (best c=32.0, g=0.5, rate=83.3333)
[local] -1 -1 72.8516 (best c=32.0, g=0.5, rate=83.3333)
[local] 11 -7 86.5234 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -1 83.5286 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -13 62.6302 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -13 45.1172 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -13 70.1823 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -7 57.3568 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -1 52.6042 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -13 44.5312 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 1 81.7057 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 1 74.7396 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 1 81.7057 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 1 57.487 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -7 85.2214 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -1 83.5286 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -13 66.2109 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 1 81.7057 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -11 64.2578 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -11 55.9896 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -11 75.1953 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -11 45.4427 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -11 72.0703 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -7 72.3307 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -1 82.2266 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -13 62.1094 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -11 62.8906 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -5 81.1198 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -5 66.5365 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -5 58.9193 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -5 86.9141 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -5 75.4557 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -7 86.6536 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -1 83.5286 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -13 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 1 81.7057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -11 82.0964 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 -15 61.9141 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 -15 44.7917 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 -15 65.0391 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -15 44.7917 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -15 63.5417 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -15 58.138 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -15 74.4141 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -7 54.1667 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -1 46.9401 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -13 44.5312 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 1 54.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -11 45.3125 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -5 53.7109 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -15 44.7917 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 3 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 3 78.6458 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 3 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 3 71.4193 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 3 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 3 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 3 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 3 68.8151 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -7 80.7292 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -1 83.5286 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -13 63.6719 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 1 81.7057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -11 68.4896 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -5 85.4818 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -15 62.3047 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 3 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 -9 70.7031 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 -9 61.7839 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 -9 82.5521 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -9 52.2786 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -9 77.8646 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -9 65.8854 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -9 84.5703 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -9 49.6745 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -9 73.4375 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -7 66.2109 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -1 77.9948 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -13 57.8776 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 1 80.5339 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -11 62.1094 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -5 72.6562 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -15 45.1172 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 3 79.0365 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -9 63.8021 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 5 -3 85.4167 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -1 -3 70.638 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 11 -3 86.5885 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -3 -3 56.3151 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 9 -3 86.5885 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 3 -3 80.9245 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 15 -3 86.5885 (best c=2048.0, g=0.03125, rate=87.2396)
[local] -5 -3 49.0234 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 7 -3 86.3281 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 1 -3 75.3906 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -7 86.5885 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -1 83.5286 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -13 74.6745 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 1 81.7057 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -11 80.9245 (best c=2048.0, g=0.03125, rate=87.2396)
[local] 13 -5 87.3047 (best c=8192.0, g=0.03125, rate=87.3047)
[local] 13 -15 69.0755 (best c=8192.0, g=0.03125, rate=87.3047)
[local] 13 3 79.0365 (best c=8192.0, g=0.03125, rate=87.3047)
[local] 13 -9 84.7005 (best c=8192.0, g=0.03125, rate=87.3047)
[local] 13 -3 86.5885 (best c=8192.0, g=0.03125, rate=87.3047)
8192.0 0.03125 87.3047
