[local] 5 -7 78.125 (best c=32.0, g=0.0078125, rate=78.125)
[local] -1 -7 67.6432 (best c=32.0, g=0.0078125, rate=78.125)
[local] 5 -1 82.6823 (best c=32.0, g=0.5, rate=82.6823)
[local] -1 -1 74.6745 (best c=32.0, g=0.5, rate=82.6823)
[local] 11 -7 86.5234 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -1 82.8776 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -13 66.9271 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -13 44.5312 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -13 74.8698 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -7 62.3698 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -1 55.2083 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -13 44.1406 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 1 77.3438 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 1 67.9036 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -7 85.4818 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -1 82.8776 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -13 70.5729 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -11 68.0339 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -11 58.0729 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -11 77.3438 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -11 46.1589 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -11 75.5208 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -7 74.4792 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -1 81.5104 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -13 66.4062 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 1 81.1198 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -11 67.2526 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -5 82.2917 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -5 71.0286 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -5 87.1094 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -3 -5 58.724 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 9 -5 86.849 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 3 -5 78.2552 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -7 86.5234 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -1 82.8776 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -13 81.4453 (best c=2048.0, g=0.03125, rate=87.1094)
