[local] 5 -7 74.5443 (best c=32.0, g=0.0078125, rate=74.5443)
[local] -1 -7 56.7708 (best c=32.0, g=0.0078125, rate=74.5443)
[local] 5 -1 85.6771 (best c=32.0, g=0.5, rate=85.6771)
[local] -1 -1 73.763 (best c=32.0, g=0.5, rate=85.6771)
[local] 11 -7 85.026 (best c=32.0, g=0.5, rate=85.6771)
[local] 11 -1 85.9375 (best c=2048.0, g=0.5, rate=85.9375)
[local] 5 -13 52.7995 (best c=2048.0, g=0.5, rate=85.9375)
[local] -1 -13 38.6068 (best c=2048.0, g=0.5, rate=85.9375)
[local] 11 -13 68.4245 (best c=2048.0, g=0.5, rate=85.9375)
[local] -3 -7 48.2422 (best c=2048.0, g=0.5, rate=85.9375)
[local] -3 -1 58.0729 (best c=2048.0, g=0.5, rate=85.9375)
[local] -3 -13 38.4115 (best c=2048.0, g=0.5, rate=85.9375)
[local] 5 1 83.2682 (best c=2048.0, g=0.5, rate=85.9375)
[local] -1 1 74.6094 (best c=2048.0, g=0.5, rate=85.9375)
[local] 11 1 83.3333 (best c=2048.0, g=0.5, rate=85.9375)
[local] -3 1 59.7656 (best c=2048.0, g=0.5, rate=85.9375)
[local] 9 -7 82.5521 (best c=2048.0, g=0.5, rate=85.9375)
[local] 9 -1 85.8073 (best c=2048.0, g=0.5, rate=85.9375)
[local] 9 -13 62.6302 (best c=2048.0, g=0.5, rate=85.9375)
[local] 9 1 83.3333 (best c=2048.0, g=0.5, rate=85.9375)
[local] 5 -11 58.2031 (best c=2048.0, g=0.5, rate=85.9375)
[local] -1 -11 47.9167 (best c=2048.0, g=0.5, rate=85.9375)
[local] 11 -11 73.6328 (best c=2048.0, g=0.5, rate=85.9375)
[local] -3 -11 43.0339 (best c=2048.0, g=0.5, rate=85.9375)
[local] 9 -11 70.7031 (best c=2048.0, g=0.5, rate=85.9375)
[local] 3 -7 70.3125 (best c=2048.0, g=0.5, rate=85.9375)
[local] 3 -1 83.5938 (best c=2048.0, g=0.5, rate=85.9375)
[local] 3 -13 49.8047 (best c=2048.0, g=0.5, rate=85.9375)
[local] 3 1 82.6172 (best c=2048.0, g=0.5, rate=85.9375)
[local] 3 -11 54.5573 (best c=2048.0, g=0.5, rate=85.9375)
[local] 5 -5 78.3854 (best c=2048.0, g=0.5, rate=85.9375)
[local] -1 -5 62.6953 (best c=2048.0, g=0.5, rate=85.9375)
[local] 11 -5 87.3047 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -5 52.7344 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -5 87.1745 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -5 76.0417 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -7 85.8724 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -1 85.9375 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -13 75.1953 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 1 83.3333 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -11 81.3802 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -5 87.1745 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -15 48.8932 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -15 38.6719 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -15 62.0443 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -15 38.6719 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -15 57.0964 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -15 47.0703 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -15 69.1406 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -7 38.8672 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -1 54.9479 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -13 38.4115 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 1 55.7292 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -11 43.0339 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -5 44.3359 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -15 38.6719 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 3 82.3568 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 3 78.4505 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 3 82.2917 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 3 66.1458 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 3 82.2917 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 3 82.3568 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 3 82.2917 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 3 61.6536 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -7 77.1484 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -1 86.0026 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -13 57.0964 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 1 83.3333 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -11 66.4714 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -5 84.2448 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -15 51.888 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 3 82.2917 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 5 -9 69.0104 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -1 -9 51.3672 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 11 -9 80.7943 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -3 -9 44.2057 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 9 -9 75.7161 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 3 -9 60.0911 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 15 -9 83.5286 (best c=2048.0, g=0.03125, rate=87.3047)
[local] -5 -9 42.1875 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 7 -9 73.3724 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -7 62.7604 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -1 78.0599 (best c=2048.0, g=0.03125, rate=87.3047)
[local] 1 -13 48.3724 (best c=2048.0, g=0.03125, rate=87.3047)
