[local] 5 -7 76.7578 (best c=32.0, g=0.0078125, rate=76.7578)
[local] -1 -7 61.3932 (best c=32.0, g=0.0078125, rate=76.7578)
[local] 5 -1 83.6589 (best c=32.0, g=0.5, rate=83.6589)
[local] -1 -1 72.3307 (best c=32.0, g=0.5, rate=83.6589)
[local] 11 -7 85.9375 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 11 -1 84.1797 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 5 -13 60.2865 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -1 -13 44.7266 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 11 -13 71.6797 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -3 -7 53.9714 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -3 -1 58.0078 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -3 -13 44.401 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 5 1 81.9661 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -1 1 75.3906 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 11 1 82.3568 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -3 1 59.8958 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 9 -7 84.8307 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 9 -1 84.1146 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 9 -13 66.6667 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 9 1 82.3568 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 5 -11 64.388 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -1 -11 53.8411 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 11 -11 76.3021 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -3 -11 42.7734 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 9 -11 74.1536 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 3 -7 73.3724 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 3 -1 82.4219 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 3 -13 57.8776 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 3 1 81.8359 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 3 -11 61.4583 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 5 -5 81.4453 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] -1 -5 68.4245 (best c=2048.0, g=0.0078125, rate=85.9375)
[local] 11 -5 86.5234 (best c=2048.0, g=0.03125, rate=86.5234)
[local] -3 -5 56.4453 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 9 -5 86.263 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 3 -5 76.888 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -7 86.1328 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -1 84.1797 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -13 79.4271 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 1 82.3568 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -11 82.5521 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -5 86.9141 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 5 -15 57.9427 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -1 -15 45.1172 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 11 -15 64.974 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -3 -15 45.1172 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 9 -15 62.4349 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 3 -15 54.5573 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 15 -15 73.6328 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 -7 44.0104 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 -1 54.5573 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 -13 44.401 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 1 55.9245 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 -11 42.7734 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 -5 48.8932 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 -15 45.1172 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 5 3 81.0547 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -1 3 79.7526 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 11 3 80.9896 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -3 3 71.4193 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 9 3 80.9896 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 3 3 80.7292 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 15 3 81.0547 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 3 66.5365 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 -7 81.3802 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 -1 84.0495 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 -13 62.9557 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 1 82.3568 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 -11 69.7266 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 -5 85.0911 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 -15 59.8958 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 7 3 80.9896 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 5 -9 71.6146 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -1 -9 58.138 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 11 -9 82.7474 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -3 -9 49.349 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 9 -9 78.5807 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 3 -9 66.7318 (best c=32768.0, g=0.03125, rate=86.9141)
[local] 15 -9 83.9844 (best c=32768.0, g=0.03125, rate=86.9141)
[local] -5 -9 44.8568 (best c=32768.0, g=0.03125, rate=86.9141)
