[local] 5 -7 77.2786 (best c=32.0, g=0.0078125, rate=77.2786)
[local] -1 -7 65.7552 (best c=32.0, g=0.0078125, rate=77.2786)
[local] 5 -1 82.8776 (best c=32.0, g=0.5, rate=82.8776)
[local] -1 -1 73.9583 (best c=32.0, g=0.5, rate=82.8776)
[local] 11 -7 86.5234 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -1 83.5286 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -13 64.3229 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -13 45.5078 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -13 72.4609 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -7 59.7656 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -1 43.4896 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -13 45.3776 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 1 81.8359 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 1 75.7161 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 1 81.8359 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 1 54.7526 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -7 85.4167 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -1 83.5938 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -13 68.2292 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 1 81.8359 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -11 66.6016 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -11 58.3984 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -11 77.6042 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -3 -11 46.7448 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 9 -11 74.1536 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -7 73.3073 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -1 81.901 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -13 63.5417 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 3 -11 64.6484 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 5 -5 82.3568 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] -1 -5 68.6849 (best c=2048.0, g=0.0078125, rate=86.5234)
[local] 11 -5 87.3698 (best c=2048.0, g=0.03125, rate=87.3698)
[local] -3 -5 53.6458 (best c=2048.0, g=0.03125, rate=87.3698)
