[local] 5 -7 72.9167 (best c=32.0, g=0.0078125, rate=72.9167)
[local] -1 -7 56.1198 (best c=32.0, g=0.0078125, rate=72.9167)
[local] 5 -1 83.5938 (best c=32.0, g=0.5, rate=83.5938)
[local] -1 -1 73.3724 (best c=32.0, g=0.5, rate=83.5938)
[local] 11 -7 81.7057 (best c=32.0, g=0.5, rate=83.5938)
[local] 11 -1 83.9844 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 -13 50.3906 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 -13 36.9141 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 -13 61.7188 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -7 45.638 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -1 53.8411 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -13 36.9141 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 1 82.1615 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 1 74.5443 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 1 82.5521 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 1 57.0312 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -7 79.6224 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -1 83.9193 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -13 58.0729 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 1 82.5521 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 -11 55.9245 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 -11 41.1458 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 -11 69.8568 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -11 38.737 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -11 66.9922 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -7 67.5781 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -1 80.599 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -13 45.5729 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 1 81.7057 (best c=2048.0, g=0.5, rate=83.9844)
[local] 3 -11 52.0833 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 -5 78.5156 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 -5 59.6354 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 -5 86.0026 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -3 -5 52.0182 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 9 -5 85.1562 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 3 -5 75.0 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -7 83.9844 (best c=2048.0, g=0.03125, rate=86.0026)
