[local] 5 -7 58.5938 (best c=32.0, g=0.0078125, rate=58.5938)
[local] -1 -7 43.4245 (best c=32.0, g=0.0078125, rate=58.5938)
[local] 5 -1 81.1198 (best c=32.0, g=0.5, rate=81.1198)
[local] -1 -1 69.4661 (best c=32.0, g=0.5, rate=81.1198)
[local] 11 -7 71.1589 (best c=32.0, g=0.5, rate=81.1198)
[local] 11 -1 85.0911 (best c=2048.0, g=0.5, rate=85.0911)
[local] 5 -13 34.6354 (best c=2048.0, g=0.5, rate=85.0911)
[local] -1 -13 30.1432 (best c=2048.0, g=0.5, rate=85.0911)
[local] 11 -13 45.0521 (best c=2048.0, g=0.5, rate=85.0911)
[local] -3 -7 36.263 (best c=2048.0, g=0.5, rate=85.0911)
[local] -3 -1 51.1719 (best c=2048.0, g=0.5, rate=85.0911)
[local] -3 -13 30.1432 (best c=2048.0, g=0.5, rate=85.0911)
[local] 5 1 81.901 (best c=2048.0, g=0.5, rate=85.0911)
[local] -1 1 73.1771 (best c=2048.0, g=0.5, rate=85.0911)
[local] 11 1 83.0078 (best c=2048.0, g=0.5, rate=85.0911)
[local] -3 1 50.9766 (best c=2048.0, g=0.5, rate=85.0911)
[local] 9 -7 65.2344 (best c=2048.0, g=0.5, rate=85.0911)
[local] 9 -1 85.2214 (best c=512.0, g=0.5, rate=85.2214)
[local] 9 -13 40.3646 (best c=512.0, g=0.5, rate=85.2214)
[local] 9 1 83.0078 (best c=512.0, g=0.5, rate=85.2214)
[local] 5 -11 38.2812 (best c=512.0, g=0.5, rate=85.2214)
[local] -1 -11 31.0547 (best c=512.0, g=0.5, rate=85.2214)
[local] 11 -11 55.0781 (best c=512.0, g=0.5, rate=85.2214)
[local] -3 -11 30.7943 (best c=512.0, g=0.5, rate=85.2214)
[local] 9 -11 51.1719 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 -7 52.6693 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 -1 77.9948 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 -13 30.8594 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 1 80.3385 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 -11 37.2396 (best c=512.0, g=0.5, rate=85.2214)
[local] 5 -5 67.3177 (best c=512.0, g=0.5, rate=85.2214)
[local] -1 -5 46.6797 (best c=512.0, g=0.5, rate=85.2214)
[local] 11 -5 78.3854 (best c=512.0, g=0.5, rate=85.2214)
[local] -3 -5 43.2943 (best c=512.0, g=0.5, rate=85.2214)
[local] 9 -5 75.651 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 -5 61.5234 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 -7 77.4089 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 -1 85.1562 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 -13 55.0781 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 1 83.0078 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 -11 60.1562 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 -5 82.0312 (best c=512.0, g=0.5, rate=85.2214)
[local] 5 -15 30.3385 (best c=512.0, g=0.5, rate=85.2214)
[local] -1 -15 28.9714 (best c=512.0, g=0.5, rate=85.2214)
[local] 11 -15 38.0859 (best c=512.0, g=0.5, rate=85.2214)
[local] -3 -15 28.9714 (best c=512.0, g=0.5, rate=85.2214)
[local] 9 -15 34.0495 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 -15 29.362 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 -15 45.7031 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 -7 30.9896 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 -1 44.0755 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 -13 30.1432 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 1 45.7682 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 -11 30.7943 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 -5 37.6953 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 -15 28.9714 (best c=512.0, g=0.5, rate=85.2214)
[local] 5 3 81.1849 (best c=512.0, g=0.5, rate=85.2214)
[local] -1 3 74.1536 (best c=512.0, g=0.5, rate=85.2214)
[local] 11 3 81.25 (best c=512.0, g=0.5, rate=85.2214)
[local] -3 3 54.362 (best c=512.0, g=0.5, rate=85.2214)
[local] 9 3 81.25 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 3 80.3385 (best c=512.0, g=0.5, rate=85.2214)
[local] 15 3 81.0547 (best c=512.0, g=0.5, rate=85.2214)
[local] -5 3 52.3438 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 -7 61.9792 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 -1 83.9844 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 -13 37.5651 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 1 82.8125 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 -11 43.6849 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 -5 72.4609 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 -15 32.9427 (best c=512.0, g=0.5, rate=85.2214)
[local] 7 3 81.25 (best c=512.0, g=0.5, rate=85.2214)
[local] 5 -9 49.6094 (best c=512.0, g=0.5, rate=85.2214)
[local] -1 -9 34.2448 (best c=512.0, g=0.5, rate=85.2214)
[local] 11 -9 61.263 (best c=512.0, g=0.5, rate=85.2214)
[local] -3 -9 32.8125 (best c=512.0, g=0.5, rate=85.2214)
[local] 9 -9 60.0911 (best c=512.0, g=0.5, rate=85.2214)
[local] 3 -9 42.3828 (best c=512.0, g=0.5, rate=85.2214)
