[local] 5 -7 71.9401 (best c=32.0, g=0.0078125, rate=71.9401)
[local] -1 -7 53.2552 (best c=32.0, g=0.0078125, rate=71.9401)
[local] 5 -1 84.375 (best c=32.0, g=0.5, rate=84.375)
[local] -1 -1 73.5677 (best c=32.0, g=0.5, rate=84.375)
[local] 11 -7 80.7292 (best c=32.0, g=0.5, rate=84.375)
[local] 11 -1 84.8958 (best c=2048.0, g=0.5, rate=84.8958)
[local] 5 -13 45.5078 (best c=2048.0, g=0.5, rate=84.8958)
[local] -1 -13 36.9141 (best c=2048.0, g=0.5, rate=84.8958)
[local] 11 -13 59.5703 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 -7 43.2943 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 -1 47.9167 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 -13 36.7188 (best c=2048.0, g=0.5, rate=84.8958)
[local] 5 1 82.7474 (best c=2048.0, g=0.5, rate=84.8958)
[local] -1 1 73.6328 (best c=2048.0, g=0.5, rate=84.8958)
[local] 11 1 82.9427 (best c=2048.0, g=0.5, rate=84.8958)
[local] -3 1 44.5964 (best c=2048.0, g=0.5, rate=84.8958)
[local] 9 -7 78.3854 (best c=2048.0, g=0.5, rate=84.8958)
[local] 9 -1 85.026 (best c=512.0, g=0.5, rate=85.026)
[local] 9 -13 54.2318 (best c=512.0, g=0.5, rate=85.026)
[local] 9 1 82.9427 (best c=512.0, g=0.5, rate=85.026)
[local] 5 -11 52.6693 (best c=512.0, g=0.5, rate=85.026)
[local] -1 -11 38.6068 (best c=512.0, g=0.5, rate=85.026)
[local] 11 -11 68.6198 (best c=512.0, g=0.5, rate=85.026)
[local] -3 -11 36.5234 (best c=512.0, g=0.5, rate=85.026)
[local] 9 -11 63.4766 (best c=512.0, g=0.5, rate=85.026)
[local] 3 -7 66.3411 (best c=512.0, g=0.5, rate=85.026)
[local] 3 -1 81.5104 (best c=512.0, g=0.5, rate=85.026)
[local] 3 -13 40.1042 (best c=512.0, g=0.5, rate=85.026)
[local] 3 1 81.6406 (best c=512.0, g=0.5, rate=85.026)
[local] 3 -11 48.0469 (best c=512.0, g=0.5, rate=85.026)
[local] 5 -5 76.237 (best c=512.0, g=0.5, rate=85.026)
[local] -1 -5 60.6771 (best c=512.0, g=0.5, rate=85.026)
[local] 11 -5 86.0677 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -3 -5 48.2422 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 9 -5 84.2448 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 3 -5 72.9167 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -7 84.3099 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -1 84.8958 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -13 69.3359 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 1 82.9427 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -11 76.888 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -5 85.7422 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 5 -15 39.974 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -1 -15 34.9609 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 11 -15 51.3672 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -3 -15 34.9609 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 9 -15 49.6094 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 3 -15 39.1276 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -15 59.5052 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -7 36.6536 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -1 40.6901 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -13 36.7188 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 1 41.1458 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -11 36.5234 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -5 41.6667 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -15 34.9609 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 5 3 81.4453 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -1 3 76.8229 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 11 3 81.6406 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -3 3 52.9297 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 9 3 81.6406 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 3 3 81.4453 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 3 81.6406 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 3 49.2839 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 -7 74.4792 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 -1 84.9609 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 -13 50.5859 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 1 82.9427 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 -11 59.1146 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 -5 80.7943 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 -15 43.4896 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 3 81.6406 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 5 -9 62.9557 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -1 -9 41.9922 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 11 -9 76.3021 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -3 -9 39.2578 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 9 -9 71.4844 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 3 -9 56.7057 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 15 -9 81.1198 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -5 -9 38.4115 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 7 -9 68.2943 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 -7 59.5052 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 -1 75.9766 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 -13 38.5417 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 1 78.8411 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 -11 40.625 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 -5 69.0104 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 -15 35.026 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 3 80.2083 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 1 -9 50.9766 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 5 -3 82.5521 (best c=2048.0, g=0.03125, rate=86.0677)
[local] -1 -3 69.5312 (best c=2048.0, g=0.03125, rate=86.0677)
[local] 11 -3 86.7188 (best c=2048.0, g=0.125, rate=86.7188)
[local] -3 -3 56.1849 (best c=2048.0, g=0.125, rate=86.7188)
[local] 9 -3 86.9141 (best c=512.0, g=0.125, rate=86.9141)
[local] 3 -3 77.1484 (best c=512.0, g=0.125, rate=86.9141)
[local] 15 -3 86.6536 (best c=512.0, g=0.125, rate=86.9141)
[local] -5 -3 46.2891 (best c=512.0, g=0.125, rate=86.9141)
[local] 7 -3 85.7422 (best c=512.0, g=0.125, rate=86.9141)
[local] 1 -3 74.6094 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -7 83.6589 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -1 84.8307 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -13 63.9323 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 1 82.9427 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -11 73.3724 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -5 85.5469 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -15 55.3385 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 3 81.6406 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -9 79.1667 (best c=512.0, g=0.125, rate=86.9141)
[local] 13 -3 86.849 (best c=512.0, g=0.125, rate=86.9141)
512.0 0.125 86.9141
