[local] 5 -7 77.2786 (best c=32.0, g=0.0078125, rate=77.2786)
[local] -1 -7 63.0208 (best c=32.0, g=0.0078125, rate=77.2786)
[local] 5 -1 83.138 (best c=32.0, g=0.5, rate=83.138)
[local] -1 -1 72.1354 (best c=32.0, g=0.5, rate=83.138)
[local] 11 -7 86.0677 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -1 83.138 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 -13 63.9974 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 -13 45.7031 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -13 71.5495 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -7 58.724 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -1 58.138 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -13 45.0521 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 1 81.25 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 1 75.1953 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 1 81.25 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 1 62.5 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -7 85.026 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -1 83.138 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -13 67.9036 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 1 81.25 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 -11 66.0807 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 -11 56.1198 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -11 76.0417 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -3 -11 46.6797 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 9 -11 73.3073 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -7 73.6979 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -1 82.487 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -13 63.2161 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 1 81.0547 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 3 -11 64.1927 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 5 -5 81.0547 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] -1 -5 67.0573 (best c=2048.0, g=0.0078125, rate=86.0677)
[local] 11 -5 86.9141 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 -5 60.6771 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 -5 86.5234 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 3 -5 77.0833 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -7 86.6536 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -1 83.138 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -13 80.7292 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 1 81.25 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -11 82.6823 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 15 -5 86.7839 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 5 -15 63.0859 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -1 -15 44.5312 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 11 -15 67.7734 (best c=2048.0, g=0.03125, rate=86.9141)
[local] -3 -15 44.5312 (best c=2048.0, g=0.03125, rate=86.9141)
[local] 9 -15 65.5599 (best c=2048.0, g=0.03125, rate=86.9141)
