[local] 5 -7 74.5443 (best c=32.0, g=0.0078125, rate=74.5443)
[local] -1 -7 56.5755 (best c=32.0, g=0.0078125, rate=74.5443)
[local] 5 -1 82.2917 (best c=32.0, g=0.5, rate=82.2917)
[local] -1 -1 72.5911 (best c=32.0, g=0.5, rate=82.2917)
[local] 11 -7 83.6589 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 11 -1 82.5521 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 5 -13 55.013 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -1 -13 41.7318 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 11 -13 67.5781 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -3 -7 51.1068 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -3 -1 50.3906 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -3 -13 41.276 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 5 1 80.2734 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -1 1 73.4375 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 11 1 80.1432 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -3 1 58.138 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 9 -7 81.1198 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 9 -1 82.8776 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 9 -13 62.1745 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 9 1 80.1432 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 5 -11 61.1328 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -1 -11 47.7214 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 11 -11 73.8281 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] -3 -11 42.0573 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 9 -11 70.9635 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 3 -7 70.3125 (best c=2048.0, g=0.0078125, rate=83.6589)
[local] 3 -1 80.3385 (best c=2048.0, g=0.0078125, rate=83.6589)
