[local] 5 -7 78.776 (best c=32.0, g=0.0078125, rate=78.776)
[local] -1 -7 67.6432 (best c=32.0, g=0.0078125, rate=78.776)
[local] 5 -1 83.8542 (best c=32.0, g=0.5, rate=83.8542)
[local] -1 -1 74.2839 (best c=32.0, g=0.5, rate=83.8542)
[local] 11 -7 87.8906 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 11 -1 83.8542 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 5 -13 66.6016 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -1 -13 44.7917 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 11 -13 72.4609 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -3 -7 62.0443 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -3 -1 51.5625 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -3 -13 44.6615 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 5 1 81.6406 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -1 1 76.4323 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 11 1 81.6406 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -3 1 69.401 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 9 -7 87.2396 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 9 -1 83.8542 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 9 -13 69.8568 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 9 1 81.6406 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 5 -11 67.6432 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -1 -11 58.9193 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 11 -11 78.1901 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -3 -11 44.2708 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 9 -11 74.4792 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 3 -7 73.8932 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 3 -1 83.0729 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 3 -13 66.2109 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 3 1 81.6406 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 3 -11 66.5365 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 5 -5 84.1146 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] -1 -5 69.7266 (best c=2048.0, g=0.0078125, rate=87.8906)
[local] 11 -5 88.3464 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -3 -5 55.9245 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 9 -5 88.2812 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 3 -5 79.4271 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 15 -7 87.7604 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 15 -1 83.8542 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 15 -13 80.4036 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 15 1 81.6406 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 15 -11 82.9427 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 15 -5 88.151 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 5 -15 66.1458 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -1 -15 44.2708 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 11 -15 69.1406 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -3 -15 44.2708 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 9 -15 66.9922 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 3 -15 59.9609 (best c=2048.0, g=0.03125, rate=88.3464)
[local] 15 -15 77.5391 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -5 -7 58.0078 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -5 -1 50.1302 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -5 -13 44.6615 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -5 1 68.6849 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -5 -11 44.2057 (best c=2048.0, g=0.03125, rate=88.3464)
[local] -5 -5 48.9583 (best c=2048.0, g=0.03125, rate=88.3464)
