[local] 5 -7 76.8229 (best c=32.0, g=0.0078125, rate=76.8229)
[local] -1 -7 61.1979 (best c=32.0, g=0.0078125, rate=76.8229)
[local] 5 -1 84.7005 (best c=32.0, g=0.5, rate=84.7005)
[local] -1 -1 74.5443 (best c=32.0, g=0.5, rate=84.7005)
[local] 11 -7 86.1979 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 -1 84.8307 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 5 -13 59.6354 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -1 -13 46.8099 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 -13 71.7448 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -7 51.9531 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -1 56.7708 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -13 45.4427 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 5 1 81.6406 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -1 1 76.888 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 1 81.901 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 1 61.7188 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -7 84.9609 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -1 84.8958 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -13 66.3411 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 1 81.901 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 5 -11 64.5833 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -1 -11 54.1016 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 11 -11 77.8646 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] -3 -11 47.7865 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 9 -11 73.6979 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 -7 72.5911 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 -1 83.4635 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 -13 58.0078 (best c=2048.0, g=0.0078125, rate=86.1979)
[local] 3 1 81.3802 (best c=2048.0, g=0.0078125, rate=86.1979)
