[local] 5 -7 78.776 (best c=32.0, g=0.0078125, rate=78.776)
[local] -1 -7 65.8854 (best c=32.0, g=0.0078125, rate=78.776)
[local] 5 -1 83.3984 (best c=32.0, g=0.5, rate=83.3984)
[local] -1 -1 73.6979 (best c=32.0, g=0.5, rate=83.3984)
[local] 11 -7 87.1094 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 11 -1 83.3333 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 5 -13 64.7786 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -1 -13 47.2005 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 11 -13 72.3307 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -3 -7 62.4349 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -3 -1 51.1719 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -3 -13 47.0703 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 5 1 81.8359 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -1 1 76.7578 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 11 1 81.8359 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -3 1 57.8125 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 9 -7 86.3932 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 9 -1 83.3333 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 9 -13 67.9688 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 9 1 81.8359 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 5 -11 66.0807 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -1 -11 57.8776 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 11 -11 77.9297 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -3 -11 49.1536 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 9 -11 74.0234 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 3 -7 73.0469 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 3 -1 82.0312 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 3 -13 65.1042 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 3 1 81.8359 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 3 -11 65.5599 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 5 -5 83.5938 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] -1 -5 69.0755 (best c=2048.0, g=0.0078125, rate=87.1094)
[local] 11 -5 87.7604 (best c=2048.0, g=0.03125, rate=87.7604)
[local] -3 -5 58.2031 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 9 -5 87.6302 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 3 -5 79.0365 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 15 -7 87.1745 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 15 -1 83.3333 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 15 -13 81.3151 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 15 1 81.901 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 15 -11 83.8542 (best c=2048.0, g=0.03125, rate=87.7604)
[local] 15 -5 87.8906 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 5 -15 65.0391 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -1 -15 46.6146 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 11 -15 66.862 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -3 -15 46.6146 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 9 -15 66.0807 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 3 -15 59.4401 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 15 -15 77.0833 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 -7 55.4688 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 -1 50.1302 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 -13 47.0703 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 1 56.901 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 -11 48.9583 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 -5 52.7995 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 -15 46.6146 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 5 3 78.3854 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -1 3 78.4505 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 11 3 78.3854 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -3 3 69.7266 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 9 3 78.3854 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 3 3 78.3854 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 15 3 78.3203 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -5 3 67.5781 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 -7 83.3984 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 -1 83.3984 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 -13 66.0156 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 1 81.8359 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 -11 70.638 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 -5 86.4583 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 -15 65.1042 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 7 3 78.3854 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 5 -9 72.1354 (best c=32768.0, g=0.03125, rate=87.8906)
[local] -1 -9 64.8438 (best c=32768.0, g=0.03125, rate=87.8906)
[local] 11 -9 83.5938 (best c=32768.0, g=0.03125, rate=87.8906)
