[local] 5 -7 78.3203 (best c=32.0, g=0.0078125, rate=78.3203)
[local] -1 -7 64.4531 (best c=32.0, g=0.0078125, rate=78.3203)
[local] 5 -1 83.0729 (best c=32.0, g=0.5, rate=83.0729)
[local] -1 -1 75.3255 (best c=32.0, g=0.5, rate=83.0729)
[local] 11 -7 85.612 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -1 83.3333 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -13 63.737 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -13 45.3125 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -13 73.3073 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -7 60.026 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -1 54.1667 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -13 44.8568 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 1 82.0964 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 1 76.8229 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 1 82.0964 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 1 61.3281 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -7 84.1797 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -1 83.3333 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -13 69.401 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 1 82.0964 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -11 66.3411 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -11 58.4635 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -11 77.7344 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -3 -11 46.9401 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 9 -11 75.651 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -7 73.4375 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -1 81.5755 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -13 63.8672 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 1 81.901 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 3 -11 64.1927 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 5 -5 81.6406 (best c=2048.0, g=0.0078125, rate=85.612)
[local] -1 -5 68.9453 (best c=2048.0, g=0.0078125, rate=85.612)
[local] 11 -5 86.5234 (best c=2048.0, g=0.03125, rate=86.5234)
[local] -3 -5 60.5469 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 9 -5 86.1328 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 3 -5 78.5156 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -7 86.263 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -1 83.3333 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -13 80.9245 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 1 82.0964 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -11 82.7474 (best c=2048.0, g=0.03125, rate=86.5234)
[local] 15 -5 86.7188 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 5 -15 63.737 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -1 -15 43.6849 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 11 -15 67.9688 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -3 -15 43.6849 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 9 -15 65.0391 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 3 -15 60.5469 (best c=32768.0, g=0.03125, rate=86.7188)
[local] 15 -15 77.1484 (best c=32768.0, g=0.03125, rate=86.7188)
[local] -5 -7 55.013 (best c=32768.0, g=0.03125, rate=86.7188)
