[local] 5 -7 79.4922 (best c=32.0, g=0.0078125, rate=79.4922)
[local] -1 -7 66.3411 (best c=32.0, g=0.0078125, rate=79.4922)
[local] 5 -1 83.3984 (best c=32.0, g=0.5, rate=83.3984)
[local] -1 -1 75.0 (best c=32.0, g=0.5, rate=83.3984)
[local] 11 -7 86.7188 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -1 83.5938 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 -13 65.7552 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 -13 47.9167 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -13 74.8047 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -7 61.0677 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -1 54.8177 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -13 47.7214 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 1 77.7995 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 1 65.4297 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -7 86.263 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -1 83.5938 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -13 69.3359 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 1 81.3151 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 -11 67.3177 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 -11 58.2031 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -11 79.4271 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -3 -11 49.0885 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 9 -11 75.7812 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -7 75.0651 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -1 82.487 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -13 65.1693 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 1 81.1198 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 3 -11 65.6901 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 5 -5 83.7891 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] -1 -5 70.8333 (best c=2048.0, g=0.0078125, rate=86.7188)
[local] 11 -5 87.5651 (best c=2048.0, g=0.03125, rate=87.5651)
[local] -3 -5 61.0026 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 9 -5 87.2396 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 3 -5 79.7526 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 15 -7 86.6536 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 15 -1 83.5938 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 15 -13 81.3151 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 15 1 81.3151 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 15 -11 83.3984 (best c=2048.0, g=0.03125, rate=87.5651)
[local] 15 -5 87.6302 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 5 -15 65.3646 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -1 -15 47.3958 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 11 -15 68.8151 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -3 -15 47.3958 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 9 -15 66.0807 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 3 -15 58.7891 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 15 -15 78.2552 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 -7 58.3984 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 -1 52.0833 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 -13 47.7214 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 1 61.9792 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 -11 48.6979 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 -5 54.7526 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 -15 47.3958 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 5 3 79.0365 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -1 3 77.9948 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 11 3 79.0365 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -3 3 63.2161 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 9 3 79.0365 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 3 3 79.0365 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 15 3 79.0365 (best c=32768.0, g=0.03125, rate=87.6302)
[local] -5 3 59.1146 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 7 -7 83.3984 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 7 -1 83.6589 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 7 -13 66.0807 (best c=32768.0, g=0.03125, rate=87.6302)
[local] 7 1 81.3151 (best c=32768.0, g=0.03125, rate=87.6302)
