[local] 5 -7 76.8229 (best c=32.0, g=0.0078125, rate=76.8229)
[local] -1 -7 61.849 (best c=32.0, g=0.0078125, rate=76.8229)
[local] 5 -1 83.9844 (best c=32.0, g=0.5, rate=83.9844)
[local] -1 -1 72.7214 (best c=32.0, g=0.5, rate=83.9844)
[local] 11 -7 87.3047 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 11 -1 84.1797 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 5 -13 61.3281 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -1 -13 43.8151 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 11 -13 71.8099 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -3 -7 54.362 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -3 -1 53.3854 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -3 -13 43.3594 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 5 1 82.4219 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -1 1 75.0 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 11 1 82.4219 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -3 1 58.9844 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 9 -7 86.0026 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 9 -1 84.1797 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 9 -13 65.1693 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 9 1 82.4219 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 5 -11 64.3229 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -1 -11 55.8594 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 11 -11 76.7578 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -3 -11 45.3776 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 9 -11 73.1771 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 3 -7 72.4609 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 3 -1 82.6823 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 3 -13 58.7891 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 3 1 82.2917 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 3 -11 61.849 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 5 -5 80.4688 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] -1 -5 67.1224 (best c=2048.0, g=0.0078125, rate=87.3047)
[local] 11 -5 88.2161 (best c=2048.0, g=0.03125, rate=88.2161)
[local] -3 -5 56.9661 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 9 -5 87.6302 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 3 -5 77.0182 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 15 -7 87.6302 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 15 -1 84.2448 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 15 -13 80.6641 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 15 1 82.4219 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 15 -11 83.4635 (best c=2048.0, g=0.03125, rate=88.2161)
[local] 15 -5 88.2812 (best c=32768.0, g=0.03125, rate=88.2812)
[local] 5 -15 58.5938 (best c=32768.0, g=0.03125, rate=88.2812)
[local] -1 -15 42.9688 (best c=32768.0, g=0.03125, rate=88.2812)
[local] 11 -15 63.9323 (best c=32768.0, g=0.03125, rate=88.2812)
[local] -3 -15 42.9688 (best c=32768.0, g=0.03125, rate=88.2812)
[local] 9 -15 62.5651 (best c=32768.0, g=0.03125, rate=88.2812)
[local] 3 -15 56.5755 (best c=32768.0, g=0.03125, rate=88.2812)
[local] 15 -15 73.6328 (best c=32768.0, g=0.03125, rate=88.2812)
