[local] 5 -7 73.8281 (best c=32.0, g=0.0078125, rate=73.8281)
[local] -1 -7 55.4688 (best c=32.0, g=0.0078125, rate=73.8281)
[local] 5 -1 83.138 (best c=32.0, g=0.5, rate=83.138)
[local] -1 -1 72.0703 (best c=32.0, g=0.5, rate=83.138)
[local] 11 -7 82.0312 (best c=32.0, g=0.5, rate=83.138)
[local] 11 -1 83.9844 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 -13 49.2839 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 -13 38.737 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 -13 62.9557 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -7 45.2474 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -1 48.8281 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 -13 38.6719 (best c=2048.0, g=0.5, rate=83.9844)
[local] 5 1 81.901 (best c=2048.0, g=0.5, rate=83.9844)
[local] -1 1 72.2005 (best c=2048.0, g=0.5, rate=83.9844)
[local] 11 1 81.901 (best c=2048.0, g=0.5, rate=83.9844)
[local] -3 1 47.2005 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -7 79.2318 (best c=2048.0, g=0.5, rate=83.9844)
[local] 9 -1 83.9844 (best c=512.0, g=0.5, rate=83.9844)
[local] 9 -13 59.9609 (best c=512.0, g=0.5, rate=83.9844)
[local] 9 1 81.901 (best c=512.0, g=0.5, rate=83.9844)
[local] 5 -11 58.138 (best c=512.0, g=0.5, rate=83.9844)
[local] -1 -11 42.7734 (best c=512.0, g=0.5, rate=83.9844)
[local] 11 -11 72.2656 (best c=512.0, g=0.5, rate=83.9844)
[local] -3 -11 39.0625 (best c=512.0, g=0.5, rate=83.9844)
[local] 9 -11 67.6432 (best c=512.0, g=0.5, rate=83.9844)
[local] 3 -7 67.4479 (best c=512.0, g=0.5, rate=83.9844)
[local] 3 -1 80.7292 (best c=512.0, g=0.5, rate=83.9844)
[local] 3 -13 45.1823 (best c=512.0, g=0.5, rate=83.9844)
[local] 3 1 80.599 (best c=512.0, g=0.5, rate=83.9844)
[local] 3 -11 51.6927 (best c=512.0, g=0.5, rate=83.9844)
[local] 5 -5 77.9297 (best c=512.0, g=0.5, rate=83.9844)
[local] -1 -5 61.4583 (best c=512.0, g=0.5, rate=83.9844)
[local] 11 -5 86.0026 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -3 -5 50.7161 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 9 -5 85.0911 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 3 -5 74.8047 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -7 83.9193 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -1 83.7891 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -13 72.8516 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 1 81.901 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -11 76.9531 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -5 85.8724 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 5 -15 44.3359 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -1 -15 38.2812 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 11 -15 58.3333 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -3 -15 38.2812 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 9 -15 53.6458 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 3 -15 42.1875 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -15 62.6953 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 -7 37.5651 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 -1 42.7734 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 -13 38.6719 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 1 44.5312 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 -11 39.0625 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 -5 44.5964 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 -15 38.2812 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 5 3 80.5339 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -1 3 75.7812 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 11 3 80.5339 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -3 3 56.5104 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 9 3 80.5339 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 3 3 80.5339 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 3 80.5339 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 3 53.6458 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 -7 76.0417 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 -1 84.1146 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 -13 55.4036 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 1 81.9661 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 -11 62.9557 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 -5 81.6406 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 -15 48.5677 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 3 80.5339 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 5 -9 66.6016 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -1 -9 47.1354 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 11 -9 77.5391 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -3 -9 40.6901 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 9 -9 73.8932 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 3 -9 60.2214 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 15 -9 81.3802 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -5 -9 39.5833 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 7 -9 71.7448 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 -7 60.026 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 -1 76.0417 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 -13 42.1875 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 1 77.6693 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 -11 45.9635 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 -5 68.6849 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 -15 38.4766 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 3 79.1016 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 1 -9 53.9714 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 5 -3 82.6172 (best c=2048.0, g=0.03125, rate=86.0026)
[local] -1 -3 69.7917 (best c=2048.0, g=0.03125, rate=86.0026)
[local] 11 -3 86.263 (best c=2048.0, g=0.125, rate=86.263)
[local] -3 -3 56.5104 (best c=2048.0, g=0.125, rate=86.263)
[local] 9 -3 86.3932 (best c=512.0, g=0.125, rate=86.3932)
[local] 3 -3 78.5156 (best c=512.0, g=0.125, rate=86.3932)
[local] 15 -3 86.1328 (best c=512.0, g=0.125, rate=86.3932)
[local] -5 -3 51.9531 (best c=512.0, g=0.125, rate=86.3932)
[local] 7 -3 85.2214 (best c=512.0, g=0.125, rate=86.3932)
[local] 1 -3 75.3255 (best c=512.0, g=0.125, rate=86.3932)
[local] 13 -7 83.6589 (best c=512.0, g=0.125, rate=86.3932)
[local] 13 -1 83.9844 (best c=512.0, g=0.125, rate=86.3932)
