[local] 5 -7 77.0833 (best c=32.0, g=0.0078125, rate=77.0833)
[local] -1 -7 64.9089 (best c=32.0, g=0.0078125, rate=77.0833)
[local] 5 -1 83.138 (best c=32.0, g=0.5, rate=83.138)
[local] -1 -1 73.763 (best c=32.0, g=0.5, rate=83.138)
[local] 11 -7 86.0026 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 11 -1 83.3333 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 5 -13 64.7786 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -1 -13 45.5078 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 11 -13 72.4609 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -3 -7 62.5 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -3 -1 50.5859 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -3 -13 45.1823 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 5 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -1 1 77.0182 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 11 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -3 1 59.7005 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 9 -7 85.3516 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 9 -1 83.3333 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 9 -13 68.6849 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 9 1 81.5755 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 5 -11 67.3828 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -1 -11 57.9427 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 11 -11 77.9948 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -3 -11 46.6797 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 9 -11 73.5677 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 3 -7 73.763 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 3 -1 82.5521 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 3 -13 64.7786 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 3 1 81.5104 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 3 -11 64.8438 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 5 -5 82.487 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] -1 -5 69.2057 (best c=2048.0, g=0.0078125, rate=86.0026)
[local] 11 -5 87.1094 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -3 -5 56.5104 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 9 -5 86.9792 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 3 -5 77.8646 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -7 85.9375 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -1 83.2682 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -13 81.3151 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 1 81.5755 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -11 83.0729 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -5 87.1094 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 5 -15 64.8438 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -1 -15 44.5964 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 11 -15 67.7083 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -3 -15 44.5964 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 9 -15 66.0156 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 3 -15 59.5052 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -15 75.1953 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -7 58.138 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -1 48.3724 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -13 45.1823 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 1 56.0547 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -11 46.6797 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -5 53.2552 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -15 44.5964 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 5 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -1 3 77.0182 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 11 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -3 3 66.7969 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 9 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 3 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 3 60.612 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -7 82.4219 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -1 83.3333 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -13 66.0807 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 1 81.5755 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -11 70.4427 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -5 86.0677 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -15 64.6484 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 5 -9 72.2005 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -1 -9 63.8021 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 11 -9 83.4635 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -3 -9 54.1667 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 9 -9 80.1432 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 3 -9 68.1641 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -9 84.0495 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -9 49.1536 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -9 75.7161 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -7 69.9219 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -1 79.2969 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -13 58.9193 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 1 80.9245 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -11 64.4531 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -5 73.9583 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -15 44.7917 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -9 65.4297 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 5 -3 84.9609 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -1 -3 73.0469 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 11 -3 85.8724 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -3 -3 54.2318 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 9 -3 85.8724 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 3 -3 81.901 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 15 -3 85.8724 (best c=2048.0, g=0.03125, rate=87.1094)
[local] -5 -3 50.0651 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 7 -3 85.7422 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 1 -3 77.2786 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -7 85.9375 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -1 83.3333 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -13 76.6927 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 1 81.5755 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -11 82.2266 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -5 87.1094 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -15 71.2891 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 3 79.1016 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -9 84.375 (best c=2048.0, g=0.03125, rate=87.1094)
[local] 13 -3 85.8724 (best c=2048.0, g=0.03125, rate=87.1094)
2048.0 0.03125 87.1094
