-1,-3,1
11,0,2
106,1,2
121,9,2
135,8,1
265,7,1
231,29,0
583,23,1
39,33,2
82,31,0
218,35,2
344,41,2
390,45,1
793,38,1
216,62,2
262,58,2
377,66,0
394,56,2
100,68,2
165,70,2
89,90,2
303,78,2
442,99,1
107,99,2
151,109,0
607,102,0
209,126,2
407,116,0
518,140,2
644,143,1
832,142,2
187,161,1
207,155,0
421,158,2
522,169,2
313,173,1
401,188,0
223,201,1
349,207,0
443,211,2
472,212,0
956,213,1
778,228,0
546,243,1
743,239,2
922,250,2
325,258,2
509,278,2
726,288,1
795,280,2
813,304,2
911,317,2
384,339,2
383,354,2
412,416,2
808,401,2
906,403,0
824,429,0
944,450,1
510,460,2
819,467,0
834,457,2
524,469,0
624,499,2
710,497,2
765,498,2
597,511,2
861,536,2
517,549,1
963,986,2
1003,999,1
